,BSSID,SSID,zone,subzone,dBm_Signal,Channel,Crypto
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,5,-82,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,5,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-79,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,5,-76,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,5,-84,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,5,-79,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-80,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,5,-74,6,{'OPN'}
0,4c:1b:86:dd:47:ce,MiFibra-47CC,5,5,-88,6,{'WEP'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,5,-80,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,5,-80,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-80,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,5,-76,6,{'OPN'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,5,-79,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-80,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,5,-75,6,{'OPN'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,5,-80,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,c8:b4:22:51:20:2f,MOVISTAR_2020,5,5,-88,N/A,N/A
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,5,-84,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,5,-88,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,5,-86,9,{'WPA/PSK'}
0,c8:b4:22:51:20:2f,MOVISTAR_2020,5,5,-83,9,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,5,-72,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,5,-80,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,5,-78,10,{'WEP'}
0,f4:06:8d:8c:ab:b1,devolo-bb1,5,5,-80,11,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,5,-70,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,5,-72,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,f4:06:8d:8c:ab:b2,devolo-bb1,5,5,-84,36,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,5,-72,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,5,-73,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,ec:f4:51:55:0a:a2,,5,5,-88,52,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,5,-84,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,5,-85,56,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,6,-66,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,6,-66,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,6,-74,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-73,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,6,-63,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,6,-64,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,6,-78,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-72,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,6,-88,1,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,6,-59,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,5,6,-61,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,5,6,-77,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-71,1,{'WEP'}
0,94:6a:b0:5d:67:3a,MiFibra-6738,5,6,-87,1,{'WPA2/PSK'}
0,48:8d:36:d1:75:60,MiFibra-755E,5,6,-58,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-73,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-71,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,5,6,-72,1,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-59,5,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-58,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,6,-62,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,6,-61,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-57,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,6,-70,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,6,-70,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-58,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,6,-61,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,6,-61,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-58,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,6,-70,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,6,-69,5,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-57,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,5,6,-63,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,5,6,-62,5,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,6,-76,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,6,-74,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,6,-76,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,6,-80,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,6,-75,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,6,-78,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,5,6,-59,5,{'WEP'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,6,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,6,-75,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,6,-79,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,6,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,6,-76,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,6,-77,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,5,6,-80,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,5,6,-75,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,5,6,-78,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,5,6,-74,6,{'OPN'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,6,-78,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,6,-80,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,6,-80,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,5,6,-82,9,{'WPA/PSK'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,6,-67,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,6,-69,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,6,-70,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,6,-68,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,6,-68,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,5,6,-68,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,5,6,-68,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,04:a2:22:1e:74:16,MiFibra-7414,5,6,-69,11,{'WEP'}
0,f4:06:8d:8c:ab:b1,devolo-bb1,5,6,-81,11,{'WPA2/PSK'}
0,f4:06:8d:8c:ab:b1,devolo-bb1,5,6,-80,11,{'WPA2/PSK'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,6,-70,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,6,-70,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,74:b5:7e:f2:70:ff,MIWIFI_5G_pvER,5,6,-91,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,5,6,-71,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,44:fe:3b:3e:dc:9a,,5,6,-78,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,6,-78,56,{'WPA2/PSK'}
0,44:fe:3b:3e:dc:9a,,5,6,-78,56,{'WPA2/PSK'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,7,1,-88,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-70,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,7,1,-74,1,{'WEP'}
0,48:8d:36:50:bc:22,MiFibra-BC20,7,1,-84,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,7,1,-69,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,7,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,7,1,-74,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,7,1,-79,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,7,1,-68,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,7,1,-74,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,7,1,-82,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,7,1,-68,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,7,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,7,1,-74,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,7,1,-81,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,7,1,-68,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,7,1,-68,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,7,1,-70,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,7,1,-71,1,{'WEP'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-62,5,{'WEP'}
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,7,1,-87,4,"{'WPA2/PSK', 'WPA/PSK'}"
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-65,5,{'OPN'}
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,7,1,-87,4,"{'WPA2/PSK', 'WPA/PSK'}"
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,7,1,-88,4,"{'WPA2/PSK', 'WPA/PSK'}"
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,7,1,-66,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-65,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,7,1,-86,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,7,1,-87,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-59,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,7,1,-61,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-61,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,7,1,-86,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,7,1,-86,5,{'WPA2/PSK'}
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,7,1,-82,4,"{'WPA2/PSK', 'WPA/PSK'}"
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-65,5,{'OPN'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,7,1,-89,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,7,1,-61,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-61,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,7,1,-87,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,7,1,-89,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-59,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,7,1,-65,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-65,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,7,1,-85,5,{'WPA2/PSK'}
0,86:25:19:76:fd:d1,DIRECT-vHM2020 Series,7,1,-87,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,7,1,-58,5,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,7,1,-82,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,7,1,-82,6,"{'WPA2/PSK', 'WPA/PSK'}"
0,44:d9:e7:03:0b:81,MUKIACDAIKIN,7,1,-84,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,7,1,-76,6,{'OPN'}
0,c8:b4:22:35:b5:2f,MOVISTAR_B520,7,1,-87,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,7,1,-84,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,7,1,-90,6,"{'WPA2/PSK', 'WPA/PSK'}"
0,ac:cf:85:52:bd:b5,_ONOWiFi,7,1,-66,5,{'OPN'}
0,44:d9:e7:03:0b:81,MUKIACDAIKIN,7,1,-86,6,{'WPA2/PSK'}
0,e2:41:36:50:0b:68,MOVISTAR_0B68,7,1,-88,6,{'WPA2/PSK'}
0,56:d9:e7:03:0b:81,,7,1,-87,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,7,1,-77,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,7,1,-83,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,7,1,-81,6,{'WPA2/PSK'}
0,62:8d:36:6d:96:f3,MiFibra-96EF-24G,7,1,-87,9,{'WEP'}
0,62:8d:36:6d:96:f3,MiFibra-96EF-24G,7,1,-86,9,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,7,1,-77,10,{'WEP'}
0,44:fe:3b:3e:dc:99,MiFibra-DC97,7,1,-85,11,{'WEP'}
0,50:7e:5d:67:53:ed,Orange-53EB,7,1,-69,11,"{'WPA2/PSK', 'WPA/PSK'}"
0,50:7e:5d:67:53:ed,Orange-53EB,7,1,-68,11,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,7,1,-76,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,7,1,-75,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,7,1,-75,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,7,1,-74,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,7,1,-73,48,"{'WPA2/PSK', 'WPA/PSK'}"
0,48:8d:36:50:bc:22,MiFibra-BC20,8,1,-82,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-73,1,{'WEP'}
0,04:a2:22:1e:1a:16,MiFibra-1A14,8,1,-85,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,8,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,8,1,-72,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,8,1,-84,1,{'WEP'}
0,48:8d:36:50:bc:22,MiFibra-BC20,8,1,-83,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-72,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,8,1,-70,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,8,1,-73,1,{'WEP'}
0,48:8d:36:50:bc:22,MiFibra-BC20,8,1,-84,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-70,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,8,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,8,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,8,1,-73,1,{'WEP'}
0,78:31:2b:dc:2f:a0,JAZZTEL_xdpk,8,1,-81,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-70,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,8,1,-70,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,8,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,8,1,-72,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-70,1,{'WEP'}
0,62:8d:36:d1:75:61,Invitado-755E,8,1,-69,1,{'WEP'}
0,78:31:2b:e1:87:ec,JAZZTEL_KfdA,8,1,-71,1,{'WEP'}
0,e4:3e:d7:e2:e9:70,MiFibra-E96E,8,1,-73,1,{'WEP'}
0,48:8d:36:d1:75:60,MiFibra-755E,8,1,-71,1,{'WEP'}
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,8,1,-83,4,"{'WPA/PSK', 'WPA2/PSK'}"
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,8,1,-86,4,"{'WPA/PSK', 'WPA2/PSK'}"
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,8,1,-85,4,"{'WPA/PSK', 'WPA2/PSK'}"
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,8,1,-85,4,"{'WPA/PSK', 'WPA2/PSK'}"
0,d8:0d:17:bc:ea:bc,TP-Link_EABC,8,1,-85,4,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-83,6,{'OPN'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,8,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,8,1,-75,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,8,1,-75,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,8,1,-85,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,8,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,8,1,-58,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,8,1,-59,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,8,1,-84,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,8,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,8,1,-74,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,8,1,-74,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,8,1,-82,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,8,1,-60,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,8,1,-59,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,8,1,-59,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,8,1,-84,5,{'WPA2/PSK'}
0,44:fb:5a:b3:48:c0,DIGIFIBRA-PfRf,8,1,-61,5,{'WEP'}
0,ac:cf:85:52:bd:b4,vodafoneBDAC,8,1,-75,5,{'WPA2/PSK'}
0,ac:cf:85:52:bd:b5,_ONOWiFi,8,1,-74,5,{'OPN'}
0,18:d6:c7:45:07:66,JAZZTEL_l0l4,8,1,-83,5,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-84,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,8,1,-78,6,{'WPA2/PSK'}
0,c8:b4:22:35:b5:2f,MOVISTAR_B520,8,1,-90,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,8,1,-80,6,{'WEP'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-84,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,8,1,-77,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,8,1,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,8,1,-84,6,{'WPA2/PSK'}
0,b4:2a:0e:da:00:de,Navi Wifi 2G,8,1,-90,6,"{'WPA/PSK', 'WPA2/PSK'}"
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-84,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,8,1,-77,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,8,1,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,8,1,-85,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-82,6,{'OPN'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,8,1,-77,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,8,1,-81,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,8,1,-82,6,{'WPA2/PSK'}
0,e2:41:36:84:12:f8,MOVISTAR_12F8,8,1,-77,6,{'WPA2/PSK'}
0,ec:f4:51:55:0a:a1,MiFibra-0A9F,8,1,-80,6,{'WEP'}
0,98:97:d1:47:cd:75,MOVISTAR_CD74,8,1,-84,6,{'WPA2/PSK'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-85,6,{'OPN'}
0,78:11:dc:e6:d0:97,rockrobo-vacuum-v1_miapD097,8,1,-84,6,{'OPN'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,8,1,-86,9,{'WPA/PSK'}
0,74:b5:7e:f2:70:fe,MIWIFI_2G_pvER,8,1,-89,9,{'WPA/PSK'}
0,f4:06:8d:8c:ab:b1,devolo-bb1,8,1,-81,11,{'WPA2/PSK'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,8,1,-76,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,8,1,-73,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,8,1,-77,10,{'WEP'}
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,8,1,-75,10,{'WEP'}
0,00:4a:77:e8:1b:c6,TontoElQueLoLea-2.4G,8,1,-71,11,"{'WPA/PSK', 'WPA2/PSK'}"
0,b0:7f:b9:a7:84:76,Navi Wifi 5G_2GEXT,8,1,-78,10,{'WEP'}
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,8,1,-75,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,8,1,-75,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,8,1,-75,48,"{'WPA/PSK', 'WPA2/PSK'}"
0,00:4a:77:e8:1b:c7,TontoElQueLoLea-5G,8,1,-75,48,"{'WPA/PSK', 'WPA2/PSK'}"
